col.0: MtotZAMS/Msun  col.1:num mergers
430509781.0324014 5447
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_133816 92.7546 88.8663 23.638 21.9344 45.5724 578.0384 17.052 0.017125 0.0 0.0 1.0 1.0 3.926 -0.0 0.0 4.073 0.0413 0.0 3.937 3.985 True
0_144949 39.5706 38.1077 8.351 6.5113 14.862300000000001 1014.7327 8.4858 0.073249 41.4119 17.4662 0.9999 0.9996 70.69 -15.69 4.515 69.92 9.229 6.867 5.82 5.996 True
0_147741 69.8017 23.1254 17.8511 15.3699 33.221 12866.6504 29.435 0.015051 0.0 0.0 1.0 1.0 2.183 0.0 -0.0 3.752 -0.0 -0.0 4.326 7.773 False
0_148066 36.8196 35.2244 7.4702 5.3733 12.8435 523.7204 8.6058 0.53575 33.1611 34.6978 1.0 1.0 101.3 -9.951 1.797 133.7 -43.72 -2.773 6.12 6.354 True
0_160600 42.6313 13.703 10.3518 4.4701 14.821900000000001 185.9273 6.0548 0.38826 32.9223 46.494 0.9101 0.9994 6.973 -1.835 6.409 154.7 2.509 -10.42 5.537 10.89 True
0_166535 41.0251 36.9257 14.066 6.1473 20.2133 629.7537 9.9516 0.31195 0.9312 34.1558 1.0 0.9998 9.651 -0.1705 0.4231 90.23 -2.083 4.877 5.657 6.125 True
0_168985 52.4939 45.1481 19.8028 11.4719 31.274700000000003 118.3579 8.4174 0.02342 0.0 15.3273 1.0 1.0 6.026 0.0 -0.0 37.36 1.515 -0.2435 4.894 5.32 True
0_169208 36.1737 17.6109 9.0992 5.2076 14.306799999999999 4097.5503 11.477 0.032009 13.0055 97.5173 0.9822 0.9928 4.72 0.7429 -2.17 111.2 3.77 20.71 6.186 10.67 True
0_169640 61.5516 58.7841 17.4712 15.638 33.1092 326.0677 11.605 0.018965 0.0 0.0 1.0 1.0 5.592 0.0 -0.0 5.863 -0.08193 0.0 4.545 4.665 True
0_169816 72.7696 23.2905 18.4782 15.6513 34.1295 11693.5039 29.3 0.01465 0.0 0.0 1.0 1.0 2.195 0.0 0.0 3.738 0.0 0.0 4.26 7.695 False
0_175237 29.1387 20.1713 8.1288 4.5091 12.6379 2708.8098 12.289 0.51156 19.6593 60.8895 0.9925 1.0 6.805 3.584 -1.501 111.7 16.91 1.59 7.376 11.02 True
0_177013 37.4164 14.5641 8.5638 4.7266 13.290400000000002 506.6829 7.9759 0.47094 25.9723 84.5024 1.0 0.9989 6.401 -4.497 0.1023 132.1 -21.6 15.69 6.042 11.15 True
0_178424 110.4174 109.4899 25.835 25.4935 51.328500000000005 3372.5581 29.03 0.01538 0.0 0.0 1.0 1.0 2.851 0.0 -0.0 2.854 0.02641 0.0 3.769 3.776 True
